,id,expression,emotion,score
672,30672,<subject> switch out steve carrell and put in kurt from glee then it's accurate,joy,0.292
673,30673,"don't be with some just because they try to drown you in gifts. be with someone who makes you truly happy, without the materialistic things.",joy,0.292
674,30674,"with that draw, the scum must be rubbing their hands with glee! typical draw for the woolwich lot!!! jammygunnerscum",joy,0.292
675,30675,all the fans wanted man utd at home in the next round...\nare you cheering for northampton or man utd right now?\nlufc,joy,0.292
676,30676,<subject> this is why i drink and watch you're the worst as a way to cheer myself up.,joy,0.292
677,30677,"sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. like a big, gleeful spider.",joy,0.292
678,30678,<subject> he chirp,joy,0.292
679,30679,you have to find a way to top yourself. ,joy,0.292
680,30680,"cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all i ever hear.",joy,0.292
681,30681,<subject> heyday race war 2016,joy,0.292
682,30682,<subject> if you don't love yourself... honesty is the best policy ,joy,0.292
683,30683,"listening to the oblivion score, drinking coffee, researching for new sci-fi animated project.",joy,0.28800000000000003
684,30684,<subject> u used to chirp me for drinking it u hoe,joy,0.28800000000000003
685,30685,<subject> &amp; <subject> must be rejoicing ovet charlotte protests. \nnorthcarolina,joy,0.28
686,30686,"342:147 and waxen in their mirth, and neeze, and swear\na merrier hour was never wasted there.--\namndbots",joy,0.28
687,30687,<subject> <subject> <subject> you are so wrong for this!needed levity after that recording,joy,0.28
688,30688,smiling through the stress :) :) :) :) :) :) :( :( :( :( :( :( :(,joy,0.28
689,30689,<subject> close up shots of my ugly mug as i continue to talk about blaine years after glee has been dead,joy,0.28
690,30690,rec'd call 2day from haitian church we started in florida some 15yrs ago. preparing to acquire their own bldg. wanted me to know. ,joy,0.28
691,30691,doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down,joy,0.27899999999999997
692,30692,positive psychology research shows salespeople who score in the top 10% for optimism have 88% &gt; sales than those in top 10% for pessimism.,joy,0.27399999999999997
693,30693,"tend the sick, lord christ; give rest to the weary, bless the dying, soothe the suffering, pity the afflicted, shield the joyous;",joy,0.271
694,30694,never make a decision when you're angry and never make a promise when you're . wisewords,joy,0.271
695,30695,a 'non-permissive environment' is also called a 'battleground' - milspeak ,joy,0.271
696,30696,"no, just tweet pictures of four fictional characters who describe you. one should be an animated character. <subject>",joy,0.271
697,30697,<subject> <subject> <subject> u blocking doesnt diminish the hilarity of his observation.or your child-like response to it,joy,0.271
698,30698,"meanwhile, the so-called m’s fans sit there knitting or sleeping not sure which but they certainly aren’t cheering like the other teams fans",joy,0.271
699,30699,"<subject> [he grumbled as he sat atop the sushi bar stool, crossing his arms defiantly, in a playful gesture, though he gave anyone who &gt;",joy,0.271
700,30700,one time i saw rachel from glee tell someone their job was on a pole and i said that in 5th grade to a boy and he look confused,joy,0.271
701,30701,<subject> try asking for a cheeseburger with only onion &amp; mustard at any mcdonalds ,joy,0.271
702,30702,fee otherwise tricks: palm oil delegation mt jaunty resident: tzxchldaq,joy,0.26899999999999996
703,30703,<subject> all the optimism...,joy,0.263
704,30704,the bounty hunter things a bit lively,joy,0.262
705,30705,"<subject> i'm spry, though",joy,0.26
706,30706,mirana told me to shut up when i was singing along to glee...,joy,0.26
707,30707,the quarterback' wrecks me every time.. ,joy,0.26
708,30708,a former diplomat is quite gleeful about the situation of pakistan on <subject>\nnot quite stiff upper lip of diplomacy seen normally,joy,0.259
709,30709,<subject> that's why compatibility is key as it lowers hedonic volatility.,joy,0.25
710,30710,halfway to work and i realize i forgot to put on underwear....it's going to be one of those days! mombrain toomuchgoingon longday breezy,joy,0.25
711,30711,"god, facebook's design has started to remind me of myspace in its heyday",joy,0.25
712,30712,halfway to work and i realize i forgot to put on underwear....it's going to be one of those days! mombrain toomuchgoingon longday ,joy,0.25
713,30713,"three days off a month with two ex wives and no home could be worse. i don't know how, but it could oilandgas optimism",joy,0.25
714,30714,<subject> then rejoicing now is a lil' bit prematured dont you think🤔🤔🤔,joy,0.25
715,30715,"it's so breezy out today, i can't go to back to school night with bare legs like i've had all day",joy,0.25
716,30716,<subject> cheer up punkin',joy,0.25
717,30717,<subject>   any possibly kg is being bought out as a player so that he can buy in from glen as a minority owner? ,joy,0.25
718,30718,i saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that i wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.,joy,0.25
719,30719,<subject> white pricks that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another,joy,0.25
720,30720,light of day per heyday popularization backfire cinematography: xucqb,joy,0.25
721,30721,<subject> the whole thread is jovial and fun and then this comment is like full of misogyny,joy,0.245
722,30722,"<subject> <subject> i wish, i really, truly wish, that i had just a modicum of your banter. ",joy,0.24
723,30723,<subject> actually maybe we were supposed to die and my donation saved our lives?? ,joy,0.24
724,30724,misery loves company. the church ought to be a place where it finds none.\n-pastor kris theobald joy ,joy,0.24
725,30725,"<subject> <subject> its okay to be trans just rejoice with the trans in the trans way. by the way it's not your business, so why care?",joy,0.24
726,30726,<subject> looks that way. but let's think about rohan last week ... optimism,joy,0.237
727,30727,"at 12:01, tumblr became sentient. at 1.:02, tumblr posted gn animated gif about it. at 12:03, tumblr shipped itself.",joy,0.235
728,30728,lmfao <subject> 's racepimp tamron hall used the words 'fscts' and 'msnbc' in the same sentence  libtard biasedmedia neverhillary,joy,0.231
729,30729,research has determined 70% of laughter is actually anxiety.,joy,0.231
730,30730,"<subject> no, they aren't. episodes are animated during the week before they air.",joy,0.231
731,30731,<subject> lets see chirp,joy,0.231
732,30732,val is far too cheery for my liking ✋🏻,joy,0.22899999999999998
733,30733,but i'll be a pity. 🐑 lively,joy,0.22899999999999998
734,30734,when your rewatching glee and break down in tears all over again. 😭😢 ,joy,0.22899999999999998
735,30735,does anyone remember a movie that is animated in the late 70's called shame of the jungle john bulushi was in it wild if that's your taste,joy,0.22899999999999998
736,30736,<subject> 'bed done... floor will be done last... curtains! a-hah!' she tried to sound all happy and cheery but she really wasn't.--,joy,0.22899999999999998
737,30737,<subject> sparkling water wyd,joy,0.22899999999999998
738,30738,"the house no longer echoes with our laughter. we light up our memories of the home and sit in the cold, waiting. amwriting nostalgia",joy,0.22899999999999998
739,30739,"<subject> they ain't going away, and i don't want to see them hurt; changing hearts/minds is really our only option, no? ",joy,0.22899999999999998
740,30740,onesimplechange: drink sparkling water instead of soft drinks to steer clear of fructose while still getting a refreshing carbonation kick.,joy,0.22699999999999998
741,30741,"dear everyone at hssu, stop walking with your phones up so i can smile and wave at you and you can smile and wave back :(",joy,0.225
742,30742,$srpt why would etep patients &amp; mom's advocate for a drug if it did not work? anyone listen to the etep md's @ adcomm.. all were elated.,joy,0.22
743,30743,gas prices are hilarious. cause they're simultaneously super subsidised and taxed,joy,0.22
744,30744,.<subject> obama describes his temperament as 'steady &amp; on the buoyant side.',joy,0.22
745,30745,early morning cheerfulness can be extremely obnoxious aldub62ndweeksary,joy,0.212
746,30746,check out this film robocoq 301  shortfilms,joy,0.212
747,30747,rap that will cut other raper's throat. who said that? <subject> badd wicked. bright city lights,joy,0.212
748,30748,who actually chooses to drink sparkling water 🤔,joy,0.20800000000000002
749,30749,f breezy,joy,0.20800000000000002
750,30750,<subject> you asshole... you made me sexually attacked to a animated bear :-p,joy,0.20800000000000002
751,30751,"hey <subject>, would be nice to have “click to pause” or “pause when window inactive” on animated gifs for macos messages app",joy,0.20800000000000002
752,30752,<subject> <subject> looks like a book shaped like a gun to me  itsagunalright,joy,0.20800000000000002
753,30753,my haters are like crickets. they chirp all day but when i walk past them they shut the fuck up.- <subject> (my idol),joy,0.20800000000000002
754,30754,"<subject> dilemma, blaiming everything on the bushes, but acting gleeful over their endorsement. election2016 trump",joy,0.20800000000000002
755,30755,"<subject> from here, it's but a short step to biweekly community meetings over a hearty meal of soy flakes",joy,0.20800000000000002
756,30756,the joyful tambourines have ceased. the noise of the jubilant has stopped. the joyful lyre has ceased. -isaiah 24:8,joy,0.20800000000000002
757,30757,noah fence but i want a harley quinn or blake lively layout,joy,0.207
758,30758,i truly believe in my heart right now that satan is rejoicing because we are all against one another,joy,0.204
759,30759,gloriosa bazigaga on rwanda work: 'i lost relatives in genocide but 15 yrs of peacebuilding has given me optimism it's within our power',joy,0.2
760,30760,<subject> did you see the gleeful look on <subject> 's face when criminal don king used the 'n' word to denigrate blacks?,joy,0.2
761,30761,"<subject> , just saw the save the day psa. why were you in obvious tears doing it? i'd have thought you'd be your cheerful self.",joy,0.2
762,30762,i was cheering for na team. now i just want this is over and gaudreau comes back in one piece. it is getting way too risky,joy,0.192
763,30763,"<subject> all chuck seasons, she had that one bright spot with dan, where she was allowed to be smart and kind //and// fashionable",joy,0.18899999999999997
764,30764,<subject> u always gotta attitude tho ... 😕 cheer up,joy,0.188
765,30765,"oh that cheery fucking note, good night shit heads x",joy,0.188
766,30766,"categ than gen &amp;obc it cost only 100 or nill .i am not against the reservation and i support it,sir minimize the fees bright fut <subject>",joy,0.188
767,30767,<subject> it's so sad! there's always such optimism with a new year. this is...not good. <subject> <subject>,joy,0.188
768,30768,shanghais chief distracting levity pampa - proper dingle carry away: uudqujcia,joy,0.18
769,30769,<subject> i would like to know about the source of the president's optimism about running the country. i wonder if he can answer my curiosity.,joy,0.18
770,30770,unixware skydrive-cokie hearty exactment blame online: hephxho,joy,0.18
771,30771,<subject> yall dont feel bad.. you are rejoicing... it is what itnis... its always coltsnation even when we have 6th string dbs playing 😔😔,joy,0.18
772,30772,harking back to 2012 - dt's challenge to <subject>...i will give...dt a hearty thank you...if he will release his tax returns....,joy,0.179
773,30773,"so much news about pakistan, afghanistan, etc. we need more cheery news about frybread stands!!! everyone in media just so grim.",joy,0.17300000000000001
774,30774,remember when glee did a take me or leave me cover but it was between two girls who werent even friends why did that do that,joy,0.16699999999999998
775,30775,i need a bit of gbbo to cheer me up after a terrible day!,joy,0.16699999999999998
776,30776,"logically speaking, this can't be the worst i've ever felt and even if it was then its passing will still be a joyous occasion",joy,0.16699999999999998
777,30777,i hate when i try to be playful and get shut down lol ...why so serious🙁,joy,0.16699999999999998
778,30778,as a photographer this portrait shooting mode on the iphone 7 plus is going to frustrate me ~75% of the time but delight ~25% of the time.,joy,0.161
779,30779,apparently all the money in the world can't buy a single person to tell you not give your own waist a hearty two-handed pinch while onstage.,joy,0.16
780,30780,people always tell me that they don't expect me to have anxiety because i'm generally cheerful and don't act the way they expect me to.,joy,0.16
781,30781,inquiries into alleged abuses by uk troops in afghanistan and iraq and data suggesting a buoyant post-brexit economy makes the front pages.,joy,0.16
782,30782,"pinky is so funny n jovial, bt she got emotional n just brought me 2 tears. i felt so bad for her ishqbaaaz",joy,0.16
783,30783,<subject> <subject> imagine being this stupid for trying to chirp because of some racist prick.,joy,0.154
784,30784,i wonder how gleeful it is to be dumb af and see the world through rose tinted glasses,joy,0.14800000000000002
785,30785,sparkling or still? terribledebatequestions,joy,0.146
786,30786,life izn't about pleasing each others...😕\n\nhell with pleasing,joy,0.146
787,30787,<subject> i dont have to sit here and take this from u spry young children,joy,0.146
788,30788,"you don't smile and you say you're in love, but that's why i don't love",joy,0.146
789,30789,<subject> the forth character? no... not gleeful enough...,joy,0.146
790,30790,<subject> the other 26 was last night at 2am while i watched the balls i animated bounce for 20 minutes figuring out what was wrong,joy,0.146
791,30791,i meet new people and i had to grow up with the reality that people can be desgusting and fake and so i lost my cheerfulness and started to,joy,0.14400000000000002
792,30792,feelings got cheated when i mistook the sparkling ribena to be the normal ribena......,joy,0.14
793,30793,"<subject> quite saddened.....no us dates, no joyous anticipation of attending a dg concert (since 2014). happy you are keeping busy.",joy,0.14
794,30794,<subject> don't know i'm from nj we are the worst on purpose. ,joy,0.139
795,30795,turns out 'it' wasn't even anything to be concerned about at all. im happy and a bit frustrated it took so long to get this answer.,joy,0.135
796,30796,<subject> looks that way. but let's think about rohan last week ... ,joy,0.131
797,30797,half day tuhday but nah for glee 😭,joy,0.125
798,30798,"three days off a month with two ex wives and no home could be worse. i don't know how, but it could oilandgas ",joy,0.125
799,30799,<subject> sparkling water = death,joy,0.125
800,30800,"as the birds begin to chirp, i try to sleep. jetlag",joy,0.12
801,30801,"when u /only/ talk 2 me or ask me 'how r things' just 2 get 2 say something u want, 4give me if i'm not elated 2 start a conversation with u",joy,0.12
802,30802,wanted to get him a cake with sparkling candles but he doesn't like cake😒😒. ruins everything,joy,0.10400000000000001
803,30803,"<subject> and you're cheerfully defending a group of unchecked, armed thugs who've shown a history of racism, violence, and lies.",joy,0.10400000000000001
804,30804,"sometimes i watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, i still stand a chance. optimism",joy,0.10400000000000001
805,30805,<subject> <subject> annoyed by the good loving fans of onision including myself is really annoyed at how people just are too cheerful.,joy,0.10400000000000001
806,30806,"with a jovial trump on his ass, don king just publicly told a crowd that 'we need [him] because you will always be a nigger.'  fucktrump",joy,0.10400000000000001
807,30807,your glee filled normy dry humping of the most recent high profile celebrity break up is pathetic &amp; all that is wrong with the world today.,joy,0.1
808,30808,<subject> i still have some shred of optimism. it's rapidly disappearing however...,joy,0.1
809,30809,studying the phases of oscillation. how jovial. 😐🔫,joy,0.1
810,30810,<subject> we've had no foreign policy but have had goofy secretary of state john kerry with his devil may care pose and jaunty blue scarf.,joy,0.1
811,30811,it is too fucking bright &amp; too fucking hot outside,joy,0.096
812,30812,quinn's short hair makes me sad. ,joy,0.083
813,30813,but i'll be a pity. 🐑 ,joy,0.083
814,30814,"sometimes i watch shitty tv to reinforce never giving up cuz if something is that fucking awful on tv, i still stand a chance. ",joy,0.075
815,30815,"the abysmal ignorance, frivolity and levity of the italian priests stupefied him.' - roland bainton on luther, reformationday",joy,0.062
816,30816,<subject> <subject> an 'honorable senator' cheering when a cease fire does not hold! people die and you cheer! genocide support not good!,joy,0.062
817,30817,"seriously <subject> i'm sick and grumpy and the only thing that's gonna cheer me up is ordering my xmas food, when's it going up? 😢",joy,0.06
818,30818,it's just the lack of company and liveliness out here that makes me bored.,joy,0.057999999999999996
819,30819,quinn's short hair makes me sad. glee,joy,0.04
820,30820,hate overthinking e v e r y t h i n g like i jus' wanna be happy pls,joy,0.04
821,30821,people who cheer for sports teams completely outside of new jersey or pa piss me off,joy,0.02
822,30822,<subject> you're a pos for rejoicing in someone's death.,joy,0.019
0,40000,depression sucks! depression,sadness,0.958
1,40001,feeling worthless as always depression,sadness,0.958
2,40002,feeling worthless as always ,sadness,0.958
3,40003,my fibromyalgia has been really bad lately which is not good for my mental state. i feel very overwhelmed anxiety bipolar depression,sadness,0.946
4,40004,im think ima lay in bed all day and sulk. life is hitting me to hard rn,sadness,0.934
5,40005,so when i try i fail... and when i don't try... i still fail... confused and lost,sadness,0.917
6,40006,extreme sadness,sadness,0.917
7,40007,my life in one word is depressing,sadness,0.917
8,40008,panic attacks are the worst. feeling really sick and still shaking. i should be a sleep. anxiety depression,sadness,0.917
9,40009,feel so grim + ugly atm,sadness,0.8959999999999999
10,40010,honestly depression is kicking my ass lately.. 😔,sadness,0.8959999999999999
11,40011,at my age all i see is gray. is it gray because of my bad eyes or my perspective depression  healingjustice,sadness,0.8959999999999999
12,40012,"after 3 idk why i start feeling so depress, sad and lonely.",sadness,0.8959999999999999
13,40013,i sulk too much for my own good.,sadness,0.8959999999999999
14,40014,a night where depression is winning... depression fml help,sadness,0.8959999999999999
15,40015,going home is depressing,sadness,0.8959999999999999
16,40016,we can't even grieve over one black body before another one pops up due to pig brutality,sadness,0.892
17,40017,it's a gloomy ass day,sadness,0.888
18,40018,<subject> wow i'm just really sadden by that. terrible,sadness,0.875
19,40019,my heads still in ibiza but my body is sat at me desk at work depressing,sadness,0.875
20,40020,<subject> don't leave me sad,sadness,0.875
21,40021,depression sucks! ,sadness,0.875
22,40022,it's been a week of awful connectivity with <subject> no service or only 4g is not what im paying for. unhappy poorservice,sadness,0.87
23,40023,this the most depressing shit ever,sadness,0.861
24,40024,sometimes the worst place you can be is in your own head.'\n\nquotes worstenemy depression thinktoomuch,sadness,0.8540000000000001
25,40025,"<subject> my service is down in cleveland, oh. what's going on? unhappy",sadness,0.8540000000000001
26,40026,what a sad evening - clearing out all of harvey's cage and belongings. now so final. goodbye my little man.... depressing,sadness,0.8540000000000001
27,40027,when you have 15 doe run the opposite side of you 🙁 depression,sadness,0.8540000000000001
28,40028,the moment of the day when you have to start to plaster a smile in your face. depression,sadness,0.8540000000000001
29,40029,i hate when it's gloomy outside because it always gets me in a depressing mood,sadness,0.8390000000000001
30,40030,people stealing things from my work out quite the damper on my day so now i am going to wear pajamas all day,sadness,0.833
31,40031,<subject> ring ring! depression is here,sadness,0.833
32,40032,it's now september and we're still battling a situation that was said to be handled march of this year. <subject> this is unacceptable unhappy,sadness,0.833
33,40033,"<subject> yeah i'm sure it will, it's just so depressing having to talk to my parents over the phone instead of talking to them downstairs",sadness,0.833
34,40034,| at home sick... 🎼the blues🎼 won't cure it so i need ideas 🎸😭 | sorethroat sick blues music fallweather carletonuniversity ottawa,sadness,0.833
35,40035,i wouldn't wish anxiety and depression even on the worst of people. it's not fun. anxiety depression,sadness,0.833
36,40036,sorry main twitter im in depress,sadness,0.833
37,40037,"<subject> i'm surrounded by those trump voters. you're right, it is fucking terrifying. redstate despair",sadness,0.833
38,40038,come to the funeral tomorrow at 12 to mourn the death of my gpa,sadness,0.833
39,40039,"<subject> jesus, you just made think that of all the vols v fl games i've seen. i've never seen a win. depression",sadness,0.833
40,40040,after spending £450 <subject> i was offered a £5 voucher. i asked if i could spend it at weekend? was told 'no valid today only' unhappy,sadness,0.8140000000000001
41,40041,thought i had a pretty solid gpa as a kin major and now that i look at the average for dpt programs i feel even more discouraged 😪,sadness,0.812
42,40042,depress 😭,sadness,0.812
43,40043,"lament a \nsaddened heart,\nso far &amp; \nyet so near,\nthe years so\ntough &amp; scarred,\nthis lonesome\nroad,\nstill feared! depression \n\npoetry poem",sadness,0.812
44,40044,summer officially ends today. sadness,sadness,0.812
45,40045,well my evaluation came back and i am minimally effective. student test scores on the parcc sunk my eval. it's time for me to quit teaching,sadness,0.812
46,40046,"bad news fam, life is still hard and awful depression anxiety atleastihavebuffy",sadness,0.812
47,40047,"oh, i should just 'get over' my depression and 'be happy?' don't you think i've tried that thousands of times already? you're not helping.",sadness,0.812
48,40048,im really constipated. this is depressing,sadness,0.812
49,40049,when health insurance won't cover tms but they let me know they cover ect mentalhealth psychology depression tms ect,sadness,0.8109999999999999
50,40050,somewhere between  hope and despair the day after meetingmyabuserincourt \ndvsurvivor,sadness,0.81
51,40051,<subject> <subject> i'm despondent,sadness,0.8059999999999999
52,40052,2 applications for my dbs and still waiting. been over a year now. going to loose my job 👍🏿 <subject>  thanks unhappy crb,sadness,0.792
53,40053,i miss when social media was a place to get laughs off and jump in dms lol..... shit is depressing now 😞,sadness,0.792
54,40054,<subject> the three r's depress me.,sadness,0.792
55,40055,too many gloomy days,sadness,0.792
56,40056,the weather sure matches the mood in this state today.. gloomy,sadness,0.792
57,40057,and again dirty and  self loathing attitude  mope talking,sadness,0.792
58,40058,wearing all black tomorrow as i continue to mourn the lives of the most recent victims of police brutality. blackout wu,sadness,0.779
59,40059,am i the only person who dislikes fall? firstdayoffall leaves thingsdie depressing cold noflipflops 👎🏾👎🏽👎🏻🍂🍁,sadness,0.7709999999999999
60,40060,my soul is weary of fighting the battles in this world. blackinamerica wearenotsafe,sadness,0.7709999999999999
61,40061,"my prayers are with the family, friends &amp; members of <subject>  as you mourn the loss of engineer ryan osler. lodd rip",sadness,0.7709999999999999
62,40062,just wish i was appreciated for all i do! when is it my turn to be taken care of!! i want a break!! tired ,sadness,0.7709999999999999
63,40063,"<subject> though lately with how bad my depression has been i feel like my body is like just, taking what little it can get",sadness,0.7709999999999999
64,40064,we have left maine. sadness,sadness,0.7709999999999999
65,40065,"so fucking sad when the person you love doesn't try fighting for your happiness, when you'd do anything for them.",sadness,0.7709999999999999
66,40066,<subject> charlotteprotest do u wait 4 the facts video or do u hate now ask questions later sad protest policeshootings suggestions,sadness,0.7709999999999999
67,40067,it's interesting the photo of mono lisa is crying as well as the whole scene is very depressing ele6200,sadness,0.7709999999999999
68,40068,the news is disheartening. everything that is going on is a result of a lack of understanding and misinformation by the media. sadness,sadness,0.7709999999999999
69,40069,never ever been this unhappy before in my life lmao,sadness,0.7709999999999999
70,40070,<subject> - worst possible decision i could have made when arriving in the uk. shocking service. poor coverage. unhappy,sadness,0.7709999999999999
71,40071,condolences to the  jc and the georges family.. sad,sadness,0.7709999999999999
72,40072,no one wants to win the wild card because you have to play the cubs on the road.  sadness,sadness,0.767
73,40073,groom gloom.,sadness,0.7659999999999999
74,40074,i don't think i can go to work tomorrow since val has left gbbo i need a day to mourn,sadness,0.754
75,40075,good morning lovely people. not gonna lie i've woken up feeling pretty glum.,sadness,0.754
76,40076,<subject> i can't help but feel melancholic!,sadness,0.75
77,40077,<subject> <subject> horrid disease! my maternal grandmother and each of her sisters suffered from this affliction. it's hard on all.,sadness,0.75
78,40078,if anybody needs me i'll be drowning my blues in a sea of whiskey 🍻,sadness,0.75
79,40079,<subject> <subject> my god is <subject> a full shilling? seriously you need a major rethink or no lab gove in your lifetime sad,sadness,0.75
80,40080,in health we did a think about depression and now i feel like i have it,sadness,0.75
81,40081,<subject> <subject> <subject> even hard facts don't seem to be sinking in... i despair 😩,sadness,0.75
82,40082,so depressing that it's darker so much earlier now,sadness,0.75
83,40083,<subject> <subject>\n to good hearts i lost my job i'm responsible 2 families my information in profile even dollar if can’t just re-tweet,sadness,0.75
84,40084,currently unfollowing anything relating to disneyworld or florida! holidayblues depressing wantogoback 😭💔,sadness,0.75
85,40085,it's just begun ladies and gents. the war on racism has begun. sadness segregation continues.... smh 😒,sadness,0.75
86,40086,just wish i was appreciated for all i do! when is it my turn to be taken care of!! i want a break!! tired lost,sadness,0.75
87,40087,"so mary berry, mel and sue have gone with their principles, and <subject>  has gone with the fame and fortune. gbbo  depressing",sadness,0.75
88,40088,<subject> it's super sad!! especially when you are talking to a real person and not a bot! makes it feel real :(,sadness,0.75
89,40089,<subject> call me now i'm laying in my bed moping like i intend to do for the next 2 months.,sadness,0.74
90,40090,baaarissshhhhh + sad song =  prefect night — feeling alone,sadness,0.7290000000000001
91,40091,im so gloomy today,sadness,0.7290000000000001
92,40092,honestly i've come to a place where i keep getting discouraged but just gotta tell myself to keep pushing through it.,sadness,0.7290000000000001
93,40093,. <subject> <subject> official got in touch. issue not addressed. unhappy patheticservices,sadness,0.7290000000000001
94,40094,back in cardiff after an amazing 10 days away 😭 depressing,sadness,0.7290000000000001
95,40095,so lost i'm faded,sadness,0.7290000000000001
96,40096,sometimes the worst place you can be is in your own head.'\n\n quotes worstenemy  thinktoomuch,sadness,0.7290000000000001
97,40097,<subject> just came of ba6426 at <subject> at least 6 passengers with broken bags. this was a new suitcase. unhappy customer,sadness,0.7290000000000001
98,40098,tell me how i'm supposed to feel. broken hateful guilty love sadness,sadness,0.7290000000000001
99,40099,"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...",sadness,0.7290000000000001
100,40100,<subject> then maybe we should keep our white mouths shut and let the people being targeted speak and mourn.,sadness,0.7290000000000001
101,40101,<subject> cum and despair,sadness,0.7290000000000001
102,40102,ill say it again. if i was a black man id be afraid to leave my house or have a moving violation.\n\nterrancecrutcher truth sad,sadness,0.7290000000000001
103,40103,i is sad,sadness,0.7290000000000001
104,40104,"wanna pop some pills, sedate myself, and wake up tomorrow.",sadness,0.7290000000000001
105,40105,patti seems so sad. she stamped and ran behind the sofa. we will have to give her plenty of love and affection...more than usual. sad,sadness,0.7290000000000001
106,40106,"it feels like there are no houses out there for us. with the most basic requirements i have, there are literally no options. discouraged",sadness,0.7290000000000001
107,40107,don't wanna go to work but i want the money sad,sadness,0.7290000000000001
108,40108,wow the denver housing market is depressing no places to buy in my range 😢 fml,sadness,0.7290000000000001
109,40109,one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.,sadness,0.7290000000000001
110,40110,i have not nap for 3 days in a row i'm very unhappy rn,sadness,0.7290000000000001
111,40111,<subject> literally was gloomy for an hour,sadness,0.7290000000000001
112,40112,"<subject> do we think the swallows and swifts have gone? photo'd 3 nights ago, not seen since. sad autumn",sadness,0.7290000000000001
113,40113,"fucking gutted, disheartened &amp; so pissed off.gone from 1 off the toughest most resolute defences to the worst &amp; most shambolic scfc stohul",sadness,0.7290000000000001
114,40114,<subject> stop!!! don't make me laugh when i'm being sad.,sadness,0.708
115,40115,condolences to the  jc and the georges family.. ,sadness,0.708
116,40116,"<subject> your ux online is appalling! no clear save button, not being able to use any generic tld's unhappy",sadness,0.708
117,40117,literally being here makes me depress tbh,sadness,0.708
118,40118,<subject> the <subject> had a good one but then the reporter quit. sad,sadness,0.708
119,40119,"this room is rather dreary, but we endure what we must.",sadness,0.708
120,40120,where broken hearted lovers do cry away their gloom,sadness,0.708
121,40121,another grim &amp; compelling news report by <subject> on the blockade of aid to the starving in yemen bbc dosomethingpoliticans,sadness,0.708
122,40122,<subject> lost my xt nova around hole 8 or 9 sadness,sadness,0.708
123,40123,<subject> when you click over and over again for a cupcake but there are no vehicles available... sadness,sadness,0.708
124,40124,nasty nasty chilly rain has put a damper on my afternoon cigar.  this is not a good thing. <subject> and four congresscritters tomorrow?,sadness,0.708
125,40125,i got diagnosed with severe-extreme depression and i didn't know there was a difference between those two lol,sadness,0.708
126,40126,haikuchallenge haiku\n\nthe crisp autumn air\nmy freedom purchased through death\nno one will mourn me,sadness,0.708
127,40127,smokeys dad is sad :/,sadness,0.6890000000000001
128,40128,"americans as a whole are, for the most part, feeling borderline despair at the very least. looking at a situation out of control.",sadness,0.688
129,40129,<subject> story of my life. lost,sadness,0.688
130,40130,when will the weeks full of mondays end?? disheartened,sadness,0.688
131,40131,<subject> i'm distraught! 😭 candice and her pout can piss off,sadness,0.688
132,40132,<subject> i don't know whether to despair or agitate for a cull.,sadness,0.688
133,40133,can i just sulk in peace 😂,sadness,0.688
134,40134,it's sad when your man leaves work a little bit late and your worst fear is 'oh no!! did he get stopped by the police?!?! ' sad ourworld,sadness,0.688
135,40135,my car is dented from the hail sad,sadness,0.688
136,40136,from my head to think it was better but obviously it's not relapse sadness sickness madness misunderstanding,sadness,0.688
137,40137,<subject> i was in high school and remember helping neighbors clean up back home in greenville.  pretty sobering stuff.  sadness,sadness,0.688
138,40138,i have sleep cooties.\ni close my eyes and dream that i'm awake weary sleepissues narcolepsy,sadness,0.688
139,40139,wow almost all the t-mobile stores in san diego are out of note7 replacements sadness i need to get mine replaced,sadness,0.688
140,40140,"i forgot my hair straightner home, i'm feeling lost without it... lost lostwithoutmyhairstraightener",sadness,0.688
141,40141,and i won't even get started with hillary and her fancy fundraisers! depressing,sadness,0.688
142,40142,the underground at waterloo is not a nice place to be at 8.30am on a thursday somanypeople grim,sadness,0.688
143,40143,when will the weeks full of mondays end?? ,sadness,0.688
144,40144,<subject> ew omg that is so grim,sadness,0.688
145,40145,<subject> grim really,sadness,0.688
146,40146,with loyal heart is concerned. somber,sadness,0.688
147,40147,<subject> has providing customers w/equipment that doesn't deliver speeds of internet services that they have been charging. unhappy scam,sadness,0.688
148,40148,<subject> yes. too many cops. and too many ppl who should have lost their lives r still alive.,sadness,0.688
149,40149,"if you find me lost, will you stay as a passerby or will you get lost with me? musings melancholy",sadness,0.68
150,40150,i'm getting use to not having a phone it's sad ..,sadness,0.68
151,40151,"i'm slugging vitamin d pills by the handful, like they were m&amp;ms. when will this eternal winter end?! melbourne grim overit",sadness,0.675
152,40152,sometimes the support network is causing the damage. \n\n support damaged alone tired  hurt nojustice  surivivor nomore,sadness,0.67
153,40153,<subject> sadly this sort of poster died by the 90s afaik,sadness,0.669
